_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight,label
1666,2,2986,Polity Agent: The Fourth Agent Cormac Novel,Science Fiction : Space Opera,Neal Asher,$7.99,Agent Cormac (Book 4),576 pages,Night Shade Books,"""January 1, 2019""",English,1597809810,978-1597809818,4.2 x 6.8 inches,1.1 pounds,Polity Agent,Science Fiction - Space Opera,Neal Asher,$15.99,,562,Night Shade Books,May 2014,,1597805092,9781597805094,8.2 x 5.5 x 1.6 inches,1.45 pounds,0
1694,713,3097,The Siege of Sirius: A Splintered Galaxy Space Fantasy Novel,Science Fiction : Space Opera,Eddie R. Hicks,$13.99,,374 pages,CreateSpace Independent Publishing Platform,"""December 8, 2017""",English,1981504184,978-1981504183,5.5 x 0.8 x 8.5 inches,1.2 pounds,Framework  :  A Tale of Science Fantasy,Science Fiction - Space Opera,Benjamin R. Household,$5.50,,108,Createspace Independent Publishing Platform,February 2014,,1492250449,9781492250449,9 x 6 x 0.22 inches,0.34 pounds,0
1722,2702,3209,The Master of Ballantrae,Psychological Thrillers,Robert Louis Stevenson,,,98 pages,CreateSpace Independent Publishing Platform,"""January 10, 2018""",English,1983627372,978-1983627378,8.5 x 0.2 x 11 inches,11 ounces,The Greatship,Science Fiction - Space Opera,Robert Reed,$31.99,,636,West 26th Street Press,November 2013,,786753668,9780786753666,9 x 6 x 1.5 inches,1.85 pounds,0
1724,2215,3209,The King in Yellow,Fantasy : Dark,Robert W Chambers,$7.95,,146 pages,CreateSpace Independent Publishing Platform; Classics - The King in Yellow edition,"""October 3, 2017""",English,197788816X,978-1977888167,8.5 x 0.3 x 11 inches,15.7 ounces,The Greatship,Science Fiction - Space Opera,Robert Reed,$31.99,,636,West 26th Street Press,November 2013,,786753668,9780786753666,9 x 6 x 1.5 inches,1.85 pounds,0
1726,488,3209,The Status Civilization,Science Fiction : Space Opera,Robert Sheckley,$12.99,,176 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703324,978-1528703321,5.5 x 0.4 x 8.5 inches,8.2 ounces,The Greatship,Science Fiction - Space Opera,Robert Reed,$31.99,,636,West 26th Street Press,November 2013,,786753668,9780786753666,9 x 6 x 1.5 inches,1.85 pounds,0
1730,228,3219,The Glass Blade,Science Fiction : Space Opera,Ryan Wieser,$15.00,,192 pages,Kensington Publishing Corporation,"""March 6, 2018""",English,1635730295,978-1635730296,5.5 x 0.4 x 8.5 inches,8.8 ounces,The Gingerbread House,Science Fiction - Space Opera,Ryan M. Williams,$17.99,,320,Createspace Independent Publishing Platform,October 2013,,1492921378,9781492921370,9 x 6 x 0.72 inches,1.04 pounds,0
1737,1812,3246,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Giving Tree,Science Fiction - Space Opera,R. F. Coerper,$10.00,,166,Createspace Independent Publishing Platform,September 2013,,149211040X,9781492110408,9.02 x 5.98 x 0.35 inches,0.51 pounds,0
1742,559,3274,The Outlaws of Mars: Large Print,Science Fiction : Space Opera,Otis Adelbert Kline,$10.99,,184 pages,CreateSpace Independent Publishing Platform,"""January 8, 2018""",English,1983437352,978-1983437359,8.5 x 0.4 x 11 inches,1.2 pounds,The Port of Peril,Science Fiction - Space Opera,Otis Adelbert Kline,$10.99,,194,Wildside Press,September 2013,,147941428X,9781479414284,8.5 x 5.5 x 0.45 inches,0.56 pounds,0
1745,1062,3278,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,War of Retribution  :  Frontlines,Science Fiction - Space Opera,M. G. Lawson,$17.95,,484,Createspace Independent Publishing Platform,August 2013,,148403001X,9781484030011,9 x 6 x 0.97 inches,1.41 pounds,0
1746,599,3298,The Symbolism in the Mortalis Series,Science Fiction : Space Opera,Larry W. Cockerham,$5.95,Symbolism in the Mortalis,26 pages,CreateSpace Independent Publishing Platform,"""December 30, 2017""",English,1983418013,978-1983418013,5 x 0.1 x 8 inches,2.7 ounces,Teardrops in the Night Sky,Science Fiction - Space Opera,J. W. Murison,$11.99,,310,Createspace Independent Publishing Platform,August 2013,,149217436X,9781492174363,8 x 5 x 0.65 inches,0.68 pounds,0
1752,1869,3336,Bedlam: Fourth Book of the Nameless Chronicle (Volume 4),Fantasy : Dark,M. T. Miller,$14.99,The Nameless Chronicle (Book 4),178 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 1, 2017""",English,197999613X,978-1979996136,6 x 0.4 x 9 inches,11.5 ounces,House of the Wolf  :  Book Three of the Phoenix Legacy,Science Fiction - Space Opera,M. K. Wren,$19.99,,332,Diversion Books,July 2013,,1626811180,9781626811188,8 x 5 x 0.74 inches,0.8 pounds,0
1763,717,3358,The Galactic Chronicles (Shadows of the Void Space Opera Serial),Science Fiction : Space Opera,J. J. Green,$9.99,Shadows of the Void Space Opera Serial,386 pages,CreateSpace Independent Publishing Platform; 1 edition,"""December 8, 2017""",English,198154254X,978-1981542543,5.5 x 0.9 x 8.5 inches,1.3 pounds,The Fifth Reich  :  Sisters of the Empire,Science Fiction - Space Opera,J. Palliser,$11.99,,266,Createspace Independent Publishing Platform,June 2013,,1548259853,9781548259853,9 x 6 x 0.6 inches,0.87 pounds,0
1764,586,3359,Cobra Traitor,Science Fiction : Space Opera,Timothy Zahn,$11.00,Cobra (Book 10),416 pages,Baen,"""January 2, 2018""",English,1481482807,978-1481482806,6.1 x 1.1 x 9.2 inches,13.4 ounces,Cobra Slave,Science Fiction - Space Opera,Timothy Zahn,$15.00,,288,Baen,June 2013,,145163899X,9781451638998,9.2 x 6.1 x 0.9 inches,0.7 pounds,0
1774,2092,3426,Withered: Gems of the Goddess Book 3,Fantasy : Dark,Jessie Rister and Kathy Krick,$6.00,Gems of the Goddess (Book 3),206 pages,Independently published,"""October 23, 2017""",English,1973129345,978-1973129349,6 x 0.5 x 9 inches,13.1 ounces,"""Children of the Great Reckoning, Firewall, Book 2  :  Samu'el""",Science Fiction - Space Opera,K. B. Nelson and Kathy Haug,$15.50,,432,Karunajoythi Books,May 2013,,615813224,9780615813226,9 x 6 x 0.88 inches,1.27 pounds,0
1807,1864,3499,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Acolytes of Crane,Science Fiction - Space Opera,J. D. Tew,$11.99,,324,Createspace Independent Publishing Platform,February 2013,,1482547589,9781482547580,9.02 x 5.98 x 0.73 inches,1.05 pounds,0
1814,850,3508,Human Parity (Emergence Series),Science Fiction : Space Opera,J. Robert,,Emergence Series (Book 1),339 pages,Independently published,"""November 12, 2017""",English,1549942352,978-1549942358,6 x 0.8 x 9 inches,1.3 pounds,The Human,Science Fiction - Space Opera,MR Robert Mastromarino,$9.49,,244,Createspace Independent Publishing Platform,February 2013,,1482048183,9781482048186,9.02 x 5.98 x 0.51 inches,0.73 pounds,0
1834,42,3567,Watchers of the Throne: The Emperor's Legion,Science Fiction : Space Opera,Chris Wraight,$12.18,Watchers of the Throne,352 pages,Games Workshop,"""September 4, 2018""",English,178496767X,978-1784967673,5.1 x 7.8 inches,1.1 pounds,Empires of Light  :  The Labyrinth,Science Fiction - Space Opera,Chris Vuille,$14.95,,372,Createspace Independent Publishing Platform,December 2012,,1480245046,9781480245044,9.02 x 5.98 x 0.77 inches,1.09 pounds,0
1839,1234,3617,The Magistocrats,Fantasy : Dark,Chris Moiser,$9.80,,340 pages,Independently published,"""March 21, 2018""",English,1980619069,978-1980619062,6 x 0.8 x 9 inches,1.3 pounds,The Earth Gate,Science Fiction - Space Opera,Chris Comish,$14.99,,292,Createspace Independent Publishing Platform,October 2012,,1478222069,9781478222064,7.99 x 5 x 0.66 inches,0.7 pounds,0
1844,565,3651,A Brand New World: Large Print,Science Fiction : Space Opera,Ray Cummings,$12.99,,190 pages,CreateSpace Independent Publishing Platform,"""January 8, 2018""",English,1983419451,978-1983419454,8.5 x 0.4 x 11 inches,1.2 pounds,A Brand New World,Science Fiction - Space Opera,Ray Cummings,$9.99,,160,Wildside Press,August 2012,,143444029X,9781434440297,8.5 x 5.5 x 0.37 inches,0.46 pounds,0
1855,1495,3679,The Dark Elf (Crimson Black Series),Fantasy : Dark,C. C. Morgen,$10.99,Crimson Black Series (Book 2),331 pages,Independently published,"""February 5, 2018""",English,1980207925,978-1980207924,5.2 x 0.8 x 8 inches,1 pounds,Sovran's Pawn  :  The Black Wing Chronicles,Science Fiction - Space Opera,J. C. Cassels,$9.99,,252,Createspace Independent Publishing Platform,July 2012,,1477456287,9781477456286,7.99 x 5 x 0.53 inches,0.56 pounds,0
1863,2766,3689,The Devil's Paw,Psychological Thrillers,E. Phillips Oppenheim,$5.99,,102 pages,CreateSpace Independent Publishing Platform,"""December 22, 2017""",English,1981948562,978-1981948567,8.5 x 0.2 x 11 inches,11.5 ounces,The Galaxy Primes,Science Fiction - Space Opera,E. E. Doc Smith,$12.95,,202,Armchair Fiction & Music,June 2012,,1612871003,9781612871004,8 x 5.25 x 0.46 inches,0.52 pounds,0
1872,1834,3714,Tales of Levinia,Fantasy : Dark,James Kientopp,$11.95,,,"""Page Publishing, Inc.""","""December 5, 2017""",English,1640823948,978-1640823945,6 x 0.2 x 9 inches,4.6 ounces,Worlds of Samsara,Science Fiction - Space Opera,James Heron,$15.95,,234,iUniverse,May 2012,,1469793091,9781469793092,8.5 x 5.5 x 0.53 inches,0.66 pounds,0
1879,2686,3754,The Mind Full,Psychological Thrillers,Robert Lashley,$8.00,,234 pages,Lulu.com,"""January 16, 2018""",English,1365538338,978-1365538339,6 x 0.6 x 9 inches,14.7 ounces,The Star Beast,Science Fiction - Space Opera,Robert A. Heinlein,$13.00,,228,Baen,March 2012,,1451638078,9781451638073,9 x 6.1 x 0.7 inches,0.55 pounds,0
1890,1599,3792,The Night Land: A Love Tale (Classic Reprint),Fantasy : Dark,William Hope Hodgson,$11.57,,256 pages,Forgotten Books,"""January 19, 2018""",English,1333845995,978-1333845995,6 x 0.5 x 9 inches,12.2 ounces,The Night Shadow,Science Fiction - Space Opera,William J. Gaskins,$11.95,,128,iUniverse,December 2011,,1462071945,9781462071944,9.02 x 5.98 x 0.27 inches,0.4 pounds,0
1894,2226,3794,The Works of Edgar Allan Poe  Volume 1,Fantasy : Dark,Edgar Allan Poe,$14.95,,196 pages,Independently published,"""October 2, 2017""",English,1549881051,978-1549881053,6 x 0.5 x 9 inches,12.5 ounces,The Chessmen of Mars,Science Fiction - Space Opera,Edgar Rice Burroughs,$11.99,,212,Bottom of the Hill Publishing,December 2011,,161203389X,9781612033891,9 x 6 x 0.45 inches,0.64 pounds,0
1898,281,3794,Warlord of Mars,Science Fiction : Space Opera,Edgar Rice Burroughs,$19.95,,117 pages,Independently published,"""February 26, 2018""",English,1980407967,978-1980407966,6 x 0.3 x 9 inches,8.2 ounces,The Chessmen of Mars,Science Fiction - Space Opera,Edgar Rice Burroughs,$11.99,,212,Bottom of the Hill Publishing,December 2011,,161203389X,9781612033891,9 x 6 x 0.45 inches,0.64 pounds,0
1904,1017,3825,The Tomorrow Log,Science Fiction : Space Opera,Sharon Lee and Steve Miller,$14.75,,388 pages,Pinbeam Books,"""October 9, 2017""",English,1935224867,978-1935224860,5.5 x 1 x 8.5 inches,1.3 pounds,The Crystal Variation,Science Fiction - Space Opera,Sharon Lee and Miller Steve,$13.00,,1185,Baen Books,September 2011,,1439134634,9781439134634,7.7 x 4.9 x 2.1 inches,1.5 pounds,0
1909,1864,3837,The Unyielding,Fantasy : Dark,Gary J. Shipley,$10.95,,100 pages,Eraserhead Press,"""December 1, 2017""",English,1621052419,978-1621052418,5 x 0.2 x 7 inches,3.5 ounces,The Dying Planet,Science Fiction - Space Opera,J. Chandler Nash,$23.95,,424,iUniverse,August 2011,,1462037534,9781462037537,8.5 x 5.51 x 0.86 inches,1.08 pounds,0
1914,2223,3854,The Well at the Worlds End,Fantasy : Dark,William Morris,$12.49,,434 pages,CreateSpace Independent Publishing Platform,"""October 2, 2017""",English,1977902014,978-1977902016,6 x 1 x 9 inches,1.6 pounds,The Land of the Changing Sun,Science Fiction - Space Opera,William N. Harben,$10.99,,116,Bottom of the Hill Publishing,July 2011,,1612032729,9781612032726,9 x 6 x 0.24 inches,0.36 pounds,0
1916,1804,3863,The Linear Cycle,Fantasy : Dark,Michael H. Potter,$11.95,,354 pages,Independently published,"""December 10, 2017""",English,1973511231,978-1973511236,6 x 0.9 x 9 inches,1.3 pounds,The Human Thing,Science Fiction - Space Opera,Kathleen H. Nelson,$19.95,,296,Dragon Moon Press,June 2011,,1897492340,9781897492345,8.5 x 5.51 x 0.67 inches,0.83 pounds,0
1918,1164,3866,A Flicker of Steel (The Avalon Chronicles),Fantasy : Dark,Steve McHugh,$15.99,The Avalon Chronicles (Book 2),,47North,"""July 3, 2018""",English,1542047080,978-1542047081,5.5 x 1 x 8.2 inches,1.1 pounds,A Glimmer of Hope,Science Fiction - Space Opera,Steve McHugh,$14.95,,,47north,April 2020,,1477817964,9781477817964,,,0
1929,1131,3873,The Black Khan (The Khorasan Archives),Fantasy : Dark,Ausma Zehanat Khan,$16.99,The Khorasan Archives (Book 2),384 pages,Harper Voyager,"""October 16, 2018""",English,62459201,978-0062459206,5.3 x 0.9 x 8 inches,10.4 ounces,The Black Khan,Fantasy - Dark Fantasy,Ausma Zehanat Khan,$16.99,,384,Voyager,October 2018,,62459201,9780062459206,,,1
1936,1138,3877,The Best of the Best Horror of the Year: 10 Years of Essential Short Horror Fiction,Fantasy : Dark,Ellen Datlow,$15.99,,432 pages,Night Shade Books,"""October 2, 2018""",English,1597809837,978-1597809832,6 x 9 inches,1.1 pounds,The Best of the Best Horror of the Year  :  10 Years of Essential Short Horror Fiction,Fantasy - Dark Fantasy,Ellen Datlow,$15.99,,432,Night Shade Books,October 2018,,1597809837,9781597809832,,,1
1939,2193,3878,The Black Reaper: Tales of Terror by Bernard Capes (Collins Chillers),Fantasy : Dark,Bernard Capes and Hugh Lamb,$12.99,Collins Chillers,320 pages,HarperCollins; Revised edition edition,"""October 5, 2017""",English,8249075,978-0008249076,5.1 x 0.8 x 7.9 inches,9.1 ounces,Ghosts in the House  :  Tales of Terror by A. C. Benson and R. H. Benson (Collins Chillers),Fantasy - Dark Fantasy,A. C. Benson and R. H. Benson and Hugh Lamb,$12.99,,352,HarperCollins,October 2018,,8249032,9780008249038,,,0
1953,1746,3890,Rivermist:  The Book of the Elders,Fantasy : Dark,Gina A. Chartier,$13.99,Rivermist (Book 1),311 pages,Independently published,"""December 19, 2017""",English,1973545616,978-1973545613,6 x 0.8 x 9 inches,1.2 pounds,"""Diablo  :  The Kingdom of Shadow ,3""",Fantasy - Dark Fantasy,Richard A. Knaak,$14.95,,352,Blizzard Entertainment,September 2018,,1945683163,9781945683169,,,0
1961,1164,3898,A Flicker of Steel (The Avalon Chronicles),Fantasy : Dark,Steve McHugh,$15.99,The Avalon Chronicles (Book 2),,47North,"""July 3, 2018""",English,1542047080,978-1542047081,5.5 x 1 x 8.2 inches,1.1 pounds,A Flicker of Steel,Fantasy - Dark Fantasy,Steve McHugh,$14.95,,,47north,July 2018,,1542047080,9781542047081,,,1
1968,1170,3905,Valerie and Other Stories,Fantasy : Dark,Colin Insole,$16.95,,244 pages,Snuggly Books,"""July 3, 2018""",English,1943813671,978-1943813674,5.5 x 0.6 x 8.5 inches,11.2 ounces,Valerie and Other Stories,Fantasy - Dark Fantasy,Colin Insole,$16.95,,244,Snuggly Books,July 2018,,1943813671,9781943813674,8.5 x 5.51 x 0.55 inches,0.69 pounds,1
1984,1179,3918,"""Nightly Owl, Fatal Raven""",Fantasy : Dark,Jessica McHugh,$15.95,,220 pages,Raw Dog Screaming Press,"""June 14, 2018""",English,1947879030,978-1947879034,6 x 0.5 x 9 inches,11.7 ounces,"""Nightly Owl, Fatal Raven""",Fantasy - Dark Fantasy,Jessica McHugh,$15.95,,220,Raw Dog Screaming Press,June 2018,,1947879030,9781947879034,9 x 6 x 0.5 inches,0.72 pounds,1
1996,1006,3929,The Followers Of Horus,Science Fiction : Space Opera,Andy Lloyd and Bruce Stephen Holms,$16.95,,198 pages,Timeless Voyager Press,"""October 11, 2017""",English,1892264277,978-1892264275,6 x 0.4 x 9 inches,14.9 ounces,The Talisman,Fantasy - Dark Fantasy,Stephen King and Peter Straub,$19.99,,784,Gallery Books,April 2018,,1501192272,9781501192272,,,0
1997,1210,3930,Dutchman,Fantasy : Dark,Richard A. Knaak,$16.00,,336 pages,Permuted Press,"""April 3, 2018""",English,1682613860,978-1682613863,5.5 x 1 x 8.2 inches,12.5 ounces,Dutchman,Fantasy - Dark Fantasy,Richard A. Knaak,$16.00,,336,Permuted Press,April 2018,,1682613860,9781682613863,,,1
2002,1204,3935,The Atrocities,Fantasy : Dark,Jeremy C. Shipp,$10.99,,112 pages,Tor.com,"""April 17, 2018""",English,1250164397,978-1250164391,5 x 8 inches,1.1 pounds,The Atrocities,Fantasy - Dark Fantasy,Jeremy C. Shipp,$10.99,,112,Tor.com,April 2018,,1250164397,9781250164391,,,1
2011,1218,3941,Marked by Fortune: Dystopian Urban Fantasy,Fantasy : Dark,Ann Gimpel and Angela Kelly,$15.99,,362 pages,"""Ann Giimpel Books, LLC""","""March 24, 2018""",English,1948871270,978-1948871273,5.5 x 0.8 x 8.5 inches,14.9 ounces,Deceived  :  Dystopian Urban Fantasy,Fantasy - Dark Fantasy,Ann Gimpel and Kate Richards,$14.99,,312,"""Ann Giimpel Books, LLC""",March 2018,,1948871068,9781948871068,8.5 x 5.51 x 0.65 inches,0.8 pounds,0
2014,1221,3941,Earth's Requiem: Dystopian Urban Fantasy,Fantasy : Dark,Ann Gimpel and Angela Kelly,$14.99,,354 pages,"""Ann Giimpel Books, LLC""","""March 23, 2018""",English,1948871106,978-1948871105,5.5 x 0.7 x 8.5 inches,14.6 ounces,Deceived  :  Dystopian Urban Fantasy,Fantasy - Dark Fantasy,Ann Gimpel and Kate Richards,$14.99,,312,"""Ann Giimpel Books, LLC""",March 2018,,1948871068,9781948871068,8.5 x 5.51 x 0.65 inches,0.8 pounds,0
2029,1346,3953,Forged in Flames: The Lakrius Chronicle,Fantasy : Dark,Gaja J. Kos and Boris Kos,$14.99,,398 pages,CreateSpace Independent Publishing Platform,"""March 2, 2018""",English,1986099032,978-1986099035,6 x 1 x 9 inches,1.5 pounds,Forged in Flames  :  The Lakrius Chronicle,Fantasy - Dark Fantasy,Gaja J. Kos and Boris Kos,$14.99,,400,Createspace Independent Publishing Platform,March 2018,,1986099032,9781986099035,9 x 6 x 0.89 inches,1.29 pounds,1
2048,1235,3965,Relics - The Folded Land,Fantasy : Dark,Tim Lebbon,$14.95,Relics (Book 2),336 pages,Titan Books,"""March 20, 2018""",English,1785650319,978-1785650314,5.1 x 0.9 x 8.1 inches,10.4 ounces,Relics - The Folded Land,Fantasy - Dark Fantasy,Tim Lebbon,$14.95,,336,Titan Books (UK),March 2018,,1785650319,9781785650314,7.9 x 5.1 x 0.9 inches,0.6 pounds,1
2062,1327,3978,An Angel's Touch (The Mark of Chaos Series) (Volume 2),Fantasy : Dark,Susan D Kalior,$14.99,The Mark of Chaos Series,420 pages,CreateSpace Independent Publishing Platform,"""March 5, 2018""",English,1986202186,978-1986202183,6 x 1 x 9 inches,1.6 pounds,The Mark of Chaos,Fantasy - Dark Fantasy,Susan D. Kalior,$12.99,,340,Createspace Independent Publishing Platform,February 2018,,1984299344,9781984299345,9.02 x 5.98 x 0.76 inches,1.1 pounds,0
2079,1837,3988,The Night Before Krampus,Fantasy : Dark,Peter Johnson,$11.99,,170 pages,CreateSpace Independent Publishing Platform,"""December 5, 2017""",English,1977765173,978-1977765178,5.5 x 0.4 x 8.5 inches,9.8 ounces,The Symbol,Fantasy - Dark Fantasy,Peter Fratesi,$17.99,,288,Createspace Independent Publishing Platform,February 2018,,1985749319,9781985749313,9 x 6 x 0.65 inches,0.94 pounds,0
2080,92,3988,The Freeze-Frame Revolution,Science Fiction : Space Opera,Peter Watts,$14.95,,192 pages,Tachyon Publications,"""June 12, 2018""",English,1616962526,978-1616962524,5 x 8 inches,1.1 pounds,The Symbol,Fantasy - Dark Fantasy,Peter Fratesi,$17.99,,288,Createspace Independent Publishing Platform,February 2018,,1985749319,9781985749313,9 x 6 x 0.65 inches,0.94 pounds,0
