_id,ltable_ID,rtable_ID,ltable_Name,ltable_Category,ltable_Author,ltable_Price,ltable_Series,ltable_Pages,ltable_Publisher,ltable_Date,ltable_Language,ltable_ISBN_10,ltable_ISBN_13,ltable_Dimensions,ltable_Weight,rtable_Name,rtable_Category,rtable_Author,rtable_Price,rtable_Series,rtable_Pages,rtable_Publisher,rtable_Date,rtable_Language,rtable_ISBN_10,rtable_ISBN_13,rtable_Dimensions,rtable_Weight
1454,11,2040,The Magnificent Wilf,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,272 pages,Baen; Reprint edition,"""December 4, 2018""",English,1481483633,978-1481483636,6.1 x 9.2 inches,1.1 pounds,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds
1455,59,2040,The Outposter,Science Fiction : Space Opera,Gordon R. Dickson,$16.00,,336 pages,Baen; Reissue edition,"""August 7, 2018""",English,1481483285,978-1481483285,,1.1 pounds,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds
1456,1226,2040,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds
1457,2784,2040,The Analyst,Psychological Thrillers,Raym Forbes,,,299 pages,Raym Forbes,"""December 19, 2017""",English,1988252407,978-1988252407,6 x 0.7 x 9 inches,1.1 pounds,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds
1458,1812,2040,The Spitting Post,Fantasy : Dark,Jason R. Barden,$13.99,,220 pages,"""The Wild Rose Press, Inc.""","""December 8, 2017""",English,1509218181,978-1509218189,5 x 0.5 x 8 inches,10.7 ounces,The Knife's Edge,Science Fiction - Space Opera,M. R. Forbes,$13.99,,324.0,Createspace,October 2015,,1518784674,9781518784675,9.02 x 5.98 x 0.68 inches,0.96 pounds
1459,340,2054,Gnosis: Legacy War Book 1,Science Fiction : Space Opera,John Walker,$15.00,Legacy War (Book 1),250 pages,Independently published,"""February 14, 2018""",English,1980278539,978-1980278535,5 x 0.6 x 8 inches,12 ounces,Zilly's War,Science Fiction - Space Opera,John M. Broadhead,$5.38,,82.0,Createspace Independent Publishing Platform,October 2015,,1517344778,9781517344771,8 x 5.25 x 0.2 inches,0.23 pounds
1460,1204,2056,The Atrocities,Fantasy : Dark,Jeremy C. Shipp,$10.99,,112 pages,Tor.com,"""April 17, 2018""",English,1250164397,978-1250164391,5 x 8 inches,1.1 pounds,The Wisdomfold Path,Science Fiction - Space Opera,Kelly C. Sedinger,$15.99,,460.0,Createspace,October 2015,,1517557372,9781517557379,9 x 6 x 1.02 inches,1.48 pounds
1461,1226,2056,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Wisdomfold Path,Science Fiction - Space Opera,Kelly C. Sedinger,$15.99,,460.0,Createspace,October 2015,,1517557372,9781517557379,9 x 6 x 1.02 inches,1.48 pounds
1462,1995,2056,The Golden Curse,Fantasy : Dark,Andreona C. Garlid,$16.99,,232 pages,CreateSpace Independent Publishing Platform,"""November 7, 2017""",English,1979564981,978-1979564984,6 x 0.6 x 9 inches,14.6 ounces,The Wisdomfold Path,Science Fiction - Space Opera,Kelly C. Sedinger,$15.99,,460.0,Createspace,October 2015,,1517557372,9781517557379,9 x 6 x 1.02 inches,1.48 pounds
1463,2517,2057,The Business of Life,Psychological Thrillers,Robert W. Chambers,$17.99,,332 pages,CreateSpace Independent Publishing Platform,"""February 19, 2018""",English,1985697831,978-1985697836,6 x 0.8 x 9 inches,1.3 pounds,The Adventures of Drachir Volume II,Science Fiction - Space Opera,R. W. Finlan,$11.99,,328.0,Createspace Independent Publishing Platform,October 2015,,1517712874,9781517712877,9 x 6 x 0.73 inches,1.06 pounds
1464,2117,2058,A Sellsword's Compassion: Book One of the Seven Virtues,Fantasy : Dark,Jacob Peppers,$12.99,The Seven Virtues (Book 1),413 pages,Independently published,"""October 17, 2017""",English,1549965557,978-1549965555,6 x 0.9 x 9 inches,1.5 pounds,Disciple of the Dead,Science Fiction - Space Opera,Jacob Holo,$14.99,,424.0,Createspace Independent Publishing Platform,October 2015,,1517781396,9781517781392,9 x 6 x 0.86 inches,1.24 pounds
1465,223,2063,The Ashes of Prospero (Space Marine Conquests),Science Fiction : Space Opera,Gav Thorpe,$13.56,Space Marine Conquests (Book 2),352 pages,Games Workshop,"""March 6, 2018""",English,1784966452,978-1784966454,5.1 x 1.1 x 7.8 inches,8.5 ounces,The Purging of Kadillus,Science Fiction - Space Opera,Gav Thorpe,$11.99,,416.0,Games Workshop,October 2015,,1785721070,9781785721076,7.7 x 5 x 1.1 inches,0.65 pounds
1466,42,2064,Watchers of the Throne: The Emperor's Legion,Science Fiction : Space Opera,Chris Wraight,$12.18,Watchers of the Throne,352 pages,Games Workshop,"""September 4, 2018""",English,178496767X,978-1784967673,5.1 x 7.8 inches,1.1 pounds,Beyond the Shroud of the Universe,Science Fiction - Space Opera,Chris Kennedy,$18.99,,416.0,Chris Kennedy Publishing,October 2015,,1942936427,9781942936428,8.5 x 5.5 x 0.85 inches,1.06 pounds
1467,2863,2070,The Edge,Psychological Thrillers,Amelia Wood,$7.99,,53 pages,Independently published,"""November 28, 2017""",English,1973408384,978-1973408383,6 x 0.1 x 9 inches,4.6 ounces,The Ruins of Arlandia,Science Fiction - Space Opera,William F. F. Wood,$14.95,,332.0,Createspace Independent Publishing Platform,October 2015,,1517696941,9781517696948,9.02 x 5.98 x 0.69 inches,0.98 pounds
1468,2713,2070,En estado salvaje / The Natural Way of Things (Spanish Edition),Psychological Thrillers,Charlotte Wood,$11.25,,256 pages,Lumen,"""January 9, 2018""",Spanish,8426404200,978-8426404206,6 x 0.6 x 9 inches,12.6 ounces,The Ruins of Arlandia,Science Fiction - Space Opera,William F. F. Wood,$14.95,,332.0,Createspace Independent Publishing Platform,October 2015,,1517696941,9781517696948,9.02 x 5.98 x 0.69 inches,0.98 pounds
1469,761,2070,The Seeds of Dissolution (Dissolution Cycle) (Volume 1),Science Fiction : Space Opera,William C. Tracy,$16.95,Dissolution Cycle,414 pages,Space Wizard Science Fantasy,"""November 30, 2017""",English,0997299444,978-0997299441,6 x 1 x 9 inches,1.5 pounds,The Ruins of Arlandia,Science Fiction - Space Opera,William F. F. Wood,$14.95,,332.0,Createspace Independent Publishing Platform,October 2015,,1517696941,9781517696948,9.02 x 5.98 x 0.69 inches,0.98 pounds
1470,1713,2071,Radiance: HellFire Series Book 1,Fantasy : Dark,Justiene Lynn Sweeney,$15.99,HellFire (Book 1),628 pages,Independently published,"""December 25, 2017""",English,1976728479,978-1976728471,6 x 1.6 x 9 inches,2.3 pounds,Girl from the Stars Book 1  :  Daybreak,Science Fiction - Space Opera,Cheree Lynn Alsop,$13.99,,276.0,Createspace Independent Publishing Platform,October 2015,,1517722063,9781517722067,7.99 x 5.24 x 0.62 inches,0.7 pounds
1471,1226,2072,The Last Vampire,Fantasy : Dark,C. M. Parker,$6.00,,99 pages,Independently published,"""March 22, 2018""",English,1980627886,978-1980627883,6 x 0.2 x 9 inches,7.2 ounces,The Big Shutdown,Science Fiction - Space Opera,John M. Whalen,$15.99,,284.0,Createspace,October 2015,,1517742870,9781517742874,9.02 x 5.98 x 0.6 inches,0.84 pounds
1472,2770,2072,The Walk Within,Psychological Thrillers,John Lonewolf,$5.99,,130 pages,Independently published,"""December 21, 2017""",English,197670331X,978-1976703317,6 x 0.3 x 9 inches,9 ounces,The Big Shutdown,Science Fiction - Space Opera,John M. Whalen,$15.99,,284.0,Createspace,October 2015,,1517742870,9781517742874,9.02 x 5.98 x 0.6 inches,0.84 pounds
1473,2344,2072,The Good Samaritan,Psychological Thrillers,John Marrs,$15.95,,400 pages,Thomas & Mercer,"""April 12, 2018""",English,1503903362,978-1503903364,5.5 x 1 x 8.2 inches,1.3 pounds,The Big Shutdown,Science Fiction - Space Opera,John M. Whalen,$15.99,,284.0,Createspace,October 2015,,1517742870,9781517742874,9.02 x 5.98 x 0.6 inches,0.84 pounds
1474,481,2075,Deathworld,Science Fiction : Space Opera,Harry Harrison,$12.99,,202 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703472,978-1528703475,5.5 x 0.5 x 8.5 inches,9.3 ounces,Deathworld 2,Science Fiction - Space Opera,Harry Harrison,$6.95,,114.0,Positronic Publishing,October 2015,,1515402401,9781515402404,9.02 x 5.98 x 0.27 inches,0.39 pounds
1475,480,2075,Deathworld 2: The Ethical Engineer,Science Fiction : Space Opera,Harry Harrison,$12.99,,148 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703499,978-1528703499,5.5 x 0.3 x 8.5 inches,6.9 ounces,Deathworld 2,Science Fiction - Space Opera,Harry Harrison,$6.95,,114.0,Positronic Publishing,October 2015,,1515402401,9781515402404,9.02 x 5.98 x 0.27 inches,0.39 pounds
1476,1256,2076,Oathbreaker (Legend of the Gods) (Volume 1),Fantasy : Dark,Aaron Hodges,$17.99,Legend of the Gods (Book 1),298 pages,The National Library of New Zealand,"""March 17, 2018""",English,0995105677,978-0995105676,5.1 x 0.7 x 7.8 inches,13.8 ounces,Asylum  :  Champions of the Crown,Science Fiction - Space Opera,Ashley Hodges Bazer,$12.99,,254.0,Createspace Independent Publishing Platform,October 2015,,1517181313,9781517181314,9.02 x 5.98 x 0.58 inches,0.83 pounds
1477,625,2080,World's End: An Epic Novel of the Snow Queen Cycle,Science Fiction : Space Opera,Joan D. Vinge,$14.03,Snow Queen (Book 2),256 pages,Tor Books; Reprint edition,"""December 26, 2017""",English,0765381788,978-0765381781,5.5 x 0.7 x 8.3 inches,7.8 ounces,The Snow Queen,Science Fiction - Space Opera,Joan D. Vinge,$19.99,,496.0,Tor Books,October 2015,,076538177X,9780765381774,9.2 x 6.1 x 1.3 inches,1.1 pounds
1478,1698,2083,The Bruja,Fantasy : Dark,Michael Molisani,$20.99,,268 pages,AuthorHouse,"""December 29, 2017""",English,1546222537,978-1546222538,6 x 0.6 x 9 inches,1 pounds,Reunion  :  The Raiken,Science Fiction - Space Opera,Michael Legare,$10.77,,276.0,Createspace Independent Publishing Platform,October 2015,,1518655777,9781518655777,8 x 5 x 0.58 inches,0.61 pounds
1479,2343,2083,The Restorer,Psychological Thrillers,Michael Sala,$15.95,,352 pages,Text Publishing Company,"""April 17, 2018""",English,1925355020,978-1925355024,6 x 1.1 x 9.2 inches,11.4 ounces,Reunion  :  The Raiken,Science Fiction - Space Opera,Michael Legare,$10.77,,276.0,Createspace Independent Publishing Platform,October 2015,,1518655777,9781518655777,8 x 5 x 0.58 inches,0.61 pounds
1480,603,2088,A Columbus of Space,Science Fiction : Space Opera,Garrett Putman Serviss,$10.97,,196 pages,CreateSpace Independent Publishing Platform,"""December 30, 2017""",English,1983437484,978-1983437489,6 x 0.4 x 9 inches,12.5 ounces,A Columbus of Space,Science Fiction - Space Opera,Garrett Putman Serviss,$7.99,,100.0,Createspace,September 2015,,1517227917,9781517227913,11 x 8.5 x 0.21 inches,0.56 pounds
1481,1834,2092,Tales of Levinia,Fantasy : Dark,James Kientopp,$11.95,,,"""Page Publishing, Inc.""","""December 5, 2017""",English,1640823948,978-1640823945,6 x 0.2 x 9 inches,4.6 ounces,Empress of Light,Science Fiction - Space Opera,James C. Glass,$14.99,,308.0,Open Road Media Science & Fantasy,September 2015,,1504026845,9781504026840,8.5 x 5.5 x 0.71 inches,0.89 pounds
1482,1330,2097,The Dark Age Chronicles: Eve of the Hunters,Fantasy : Dark,T.  L. Bailey,,The dark Age Chronicles (Book 2),275 pages,Independently published,"""March 5, 2018""",English,1980478775,978-1980478775,6 x 0.7 x 9 inches,1.1 pounds,The Last Teacher  :  For the Benefit of Humankind,Science Fiction - Space Opera,George L. Fearns,$28.25,,576.0,"""Strategic Book Publishing & Rights Agency, LL""",September 2015,,1681812622,9781681812625,9 x 6 x 1.28 inches,1.84 pounds
1483,569,2097,The Music of Mars,Science Fiction : Space Opera,George G. Moore,$15.99,,300 pages,Year of the Book Press,"""January 7, 2018""",English,1945670703,978-1945670701,6 x 0.8 x 9 inches,1.1 pounds,The Last Teacher  :  For the Benefit of Humankind,Science Fiction - Space Opera,George L. Fearns,$28.25,,576.0,"""Strategic Book Publishing & Rights Agency, LL""",September 2015,,1681812622,9781681812625,9 x 6 x 1.28 inches,1.84 pounds
1484,268,2099,The Hyperspace Trap,Science Fiction : Space Opera,Christopher Nuttall,$10.99,,400 pages,47North,"""February 27, 2018""",English,1503949095,978-1503949096,5.5 x 1 x 8.2 inches,14.1 ounces,The Oncoming Storm,Science Fiction - Space Opera,Christopher G. Nuttall,$14.95,,416.0,47north,September 2015,,1503947084,9781503947085,8.25 x 5.56 x 0.91 inches,0.94 pounds
1485,786,2106,The First Men in the Moon (Coycoy),Science Fiction : Space Opera,H. G. Wells,$11.99,,360 pages,CreateSpace Independent Publishing Platform,"""November 27, 2017""",English,198118659X,978-1981186594,6 x 0.8 x 9 inches,1.4 pounds,The First Men in the Moon,Science Fiction - Space Opera,H. G. Wells,$10.33,,192.0,Createspace Independent Publishing Platform,September 2015,,1517420822,9781517420826,9 x 6 x 0.41 inches,0.58 pounds
1486,1062,2106,The War of the Worlds,Science Fiction : Space Opera,H. G. Wells,$9.95,,112 pages,Independently published,"""October 2, 2017""",English,1549884506,978-1549884504,6 x 0.3 x 9 inches,7.8 ounces,The First Men in the Moon,Science Fiction - Space Opera,H. G. Wells,$10.33,,192.0,Createspace Independent Publishing Platform,September 2015,,1517420822,9781517420826,9 x 6 x 0.41 inches,0.58 pounds
1487,2535,2106,The Secret Places of the Heart,Psychological Thrillers,H. G. Wells,$6.20,,126 pages,CreateSpace Independent Publishing Platform,"""February 15, 2018""",English,1985583240,978-1985583245,6 x 0.3 x 9 inches,8.6 ounces,The First Men in the Moon,Science Fiction - Space Opera,H. G. Wells,$10.33,,192.0,Createspace Independent Publishing Platform,September 2015,,1517420822,9781517420826,9 x 6 x 0.41 inches,0.58 pounds
1488,2176,2112,The Queen's Debt: A Novelette,Fantasy : Dark,Joshua C. Geiger,$5.99,,67 pages,Independently published,"""October 8, 2017""",English,1549831550,978-1549831553,6 x 0.2 x 9 inches,5.4 ounces,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1489,1204,2112,The Atrocities,Fantasy : Dark,Jeremy C. Shipp,$10.99,,112 pages,Tor.com,"""April 17, 2018""",English,1250164397,978-1250164391,5 x 8 inches,1.1 pounds,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1490,2485,2112,The Art of Being Jonny,Psychological Thrillers,James P Sismanes,$16.95,,,Hutchins Press Co.,"""February 27, 2018""",English,064823620X,978-0648236207,5.5 x 0.8 x 8.5 inches,1.1 pounds,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1491,1995,2112,The Golden Curse,Fantasy : Dark,Andreona C. Garlid,$16.99,,232 pages,CreateSpace Independent Publishing Platform,"""November 7, 2017""",English,1979564981,978-1979564984,6 x 0.6 x 9 inches,14.6 ounces,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1492,493,2112,The Winds of Time,Science Fiction : Space Opera,James H. Schmitz,$9.99,,52 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703251,978-1528703253,5.5 x 0.1 x 8.5 inches,2.9 ounces,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1493,494,2112,The Star Hyacinths,Science Fiction : Space Opera,James H. Schmitz,$9.99,,62 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703243,978-1528703246,5.5 x 0.2 x 8.5 inches,3.2 ounces,The Creators,Science Fiction - Space Opera,James C. Glass,$14.99,,300.0,Open Road Media Science & Fantasy,September 2015,,1504026829,9781504026826,8.5 x 5.5 x 0.68 inches,0.85 pounds
1494,481,2117,Deathworld,Science Fiction : Space Opera,Harry Harrison,$12.99,,202 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703472,978-1528703475,5.5 x 0.5 x 8.5 inches,9.3 ounces,Deathworld,Science Fiction - Space Opera,Harry Harrison,$7.99,,146.0,Wilder Publications,September 2015,,1515402355,9781515402350,9.02 x 5.98 x 0.34 inches,0.49 pounds
1495,480,2117,Deathworld 2: The Ethical Engineer,Science Fiction : Space Opera,Harry Harrison,$12.99,,148 pages,Vintage Sci-Fi Classics,"""January 17, 2018""",English,1528703499,978-1528703499,5.5 x 0.3 x 8.5 inches,6.9 ounces,Deathworld,Science Fiction - Space Opera,Harry Harrison,$7.99,,146.0,Wilder Publications,September 2015,,1515402355,9781515402350,9.02 x 5.98 x 0.34 inches,0.49 pounds
1496,1902,2126,The Traveller and Chaos,Fantasy : Dark,Harry J. Bentham,,,295 pages,Independently published,"""November 25, 2017""",English,1973387190,978-1973387190,5 x 0.7 x 8 inches,13.8 ounces,The Stainless Steel Rat and the Misplaced Battleship,Science Fiction - Space Opera,Harry Harrison,$4.95,,34.0,Wilder Publications,September 2015,,1515402371,9781515402374,9.02 x 5.98 x 0.08 inches,0.14 pounds
1497,2517,2140,The Business of Life,Psychological Thrillers,Robert W. Chambers,$17.99,,332 pages,CreateSpace Independent Publishing Platform,"""February 19, 2018""",English,1985697831,978-1985697836,6 x 0.8 x 9 inches,1.3 pounds,The Revelation of Brian A. Pearlmitter Book Four  :  The Invitation,Science Fiction - Space Opera,C. W. Crowe,$12.99,,310.0,Createspace Independent Publishing Platform,August 2015,,1516974697,9781516974696,9.02 x 5.98 x 0.65 inches,0.92 pounds
1498,402,2146,Sentry of the Sky,Science Fiction : Space Opera,Evelyn E. Smith,$4.99,,116 pages,CreateSpace Independent Publishing Platform,"""February 4, 2018""",English,1985071428,978-1985071421,5 x 0.3 x 8 inches,6.4 ounces,Rebels of the Realm,Science Fiction - Space Opera,E. Sterling Brown,$9.95,,150.0,Createspace Independent Publishing Platform,August 2015,,1514835940,9781514835944,9 x 6 x 0.32 inches,0.46 pounds
1499,2568,2146,The Skill of the Killdeer,Psychological Thrillers,Roger Brown,$12.95,,142 pages,"""Page Publishing, Inc.""","""February 6, 2018""",English,164082720X,978-1640827202,5.2 x 0.3 x 8 inches,5.9 ounces,Rebels of the Realm,Science Fiction - Space Opera,E. Sterling Brown,$9.95,,150.0,Createspace Independent Publishing Platform,August 2015,,1514835940,9781514835944,9 x 6 x 0.32 inches,0.46 pounds
1500,379,2148,Exodus: Empires at War: Book 12: Time Strike. (Volume 12),Science Fiction : Space Opera,Doug Dandridge,$18.00,Exodus,378 pages,CreateSpace Independent Publishing Platform; 1 edition,"""February 7, 2018""",English,1985195100,978-1985195103,5 x 0.9 x 8 inches,1.1 pounds,Exodus  :  Empires at War: Book 9: Second Front,Science Fiction - Space Opera,Doug Dandridge,$20.00,,544.0,Createspace Independent Publishing Platform,August 2015,,1515379647,9781515379645,8 x 5 x 1.1 inches,1.17 pounds
